ClickProbability,Id
0.732841027231536,244
0.03842116004124757,245
0.07637926506172765,246
0.028512898586500687,247
0.08978572466537837,248
0.0053071792752610696,249
0.028943812083977387,250
0.040548555621922465,251
0.10857074935059027,252
0.033326426461877154,253
0.20042957076512682,254
0.050472402508895016,255
0.005162240422684987,256
0.4440993905296638,257
0.02006278648394073,258
0.5737534702821713,259
0.004453504759004151,260
0.07773028749385229,261
0.028943812083977387,262
0.06797869060329437,263
0.010516962270387304,264
0.1455300982335307,265
0.004722469250301122,266
0.06439068416970171,267
0.014286079508338543,268
0.028512898586500687,269
0.011764139442400547,270
0.07637926506172765,271
0.0060265068536284406,272
0.02006278648394073,273
0.008326326745960013,274
0.07637926506172765,275
0.0101639541648823,276
0.10614289436667607,277
0.004623381017245241,278
0.011152794735679768,279
0.07637926506172765,280
0.0046414212168653475,281
0.033326426461877154,282
0.028943812083977387,283
0.04863500268687747,284
0.031005429256699326,285
0.005964644951146542,286
0.009179878322339477,287
0.0060265068536284406,288
0.004453504759004151,289
0.0066388954486941735,290
0.2679167154354139,291
0.006885804461866355,292
0.10857074935059027,293
0.00608151770522945,294
0.02006278648394073,295
0.005409822355646304,296
0.021581616877372947,297
0.10857074935059027,298
0.10424997961058909,299
0.29492659471455546,300
0.0060265068536284406,301
0.01071078289418751,302
0.00545572621250593,303
0.11387269783639774,304
0.028512898586500687,305
0.004208817544468095,306
0.033326426461877154,307
0.028512898586500687,308
0.0060265068536284406,309
0.10713388491975168,310
0.0060265068536284406,311
0.004208817544468095,312
0.028943812083977387,313
0.025907413899403875,314
0.07637926506172765,315
0.03842116004124757,316
0.0101639541648823,317
0.006808371076801563,318
0.0060265068536284406,319
0.005139679004001408,320
0.0057721206548872065,321
0.028943812083977387,322
0.10117799887510508,323
0.01646848625313937,324
0.0060265068536284406,325
0.02006278648394073,326
0.005964644951146542,327
0.00608151770522945,328
0.07637926506172765,329
0.00726392176382711,330
0.07637926506172765,331
0.033326426461877154,332
0.007000338606652713,333
0.00711718677643509,334
0.6226589245037131,335
0.07637926506172765,336
0.02006278648394073,337
0.4440993905296638,338
0.006758060604472922,339
0.0585893799001356,340
0.0057721206548872065,341
0.10117799887510508,342
0.04264234213463211,343
0.011152794735679768,344
0.00726392176382711,345
0.040548555621922465,346
0.1516503667283509,347
0.014516477016475742,348
0.00685088565432912,349
0.02006278648394073,350
0.06601152217948192,351
0.006808371076801563,352
0.05261146426169739,353
0.026040026009278773,354
0.013322279319363153,355
0.5506661703918664,356
0.07637926506172765,357
0.02006278648394073,358
0.10424997961058909,359
0.011663464890864417,360
0.10423138622823776,361
0.004630731280873581,362
0.08978572466537837,363
0.07637926506172765,364
0.03842116004124757,365
0.026568420168330355,366
0.04863500268687747,367
0.006808371076801563,368
0.01071078289418751,369
0.02006278648394073,370
0.12461583654373917,371
0.0060265068536284406,372
0.033326426461877154,373
0.013347037483305851,374
0.10452271984233319,375
0.02006278648394073,376
0.07637926506172765,377
0.02006278648394073,378
0.07773028749385229,379
0.00927025932764429,380
0.0060265068536284406,381
0.0060265068536284406,382
0.04298266188882275,383
0.08978572466537837,384
0.10857074935059027,385
0.03842116004124757,386
0.028943812083977387,387
0.00608151770522945,388
0.08978572466537837,389
0.0585893799001356,390
0.5737534702821713,391
0.07773028749385229,392
0.0046414212168653475,393
0.033326426461877154,394
0.00506357676182352,395
0.037315526198002706,396
0.01071078289418751,397
0.008326326745960013,398
0.0060265068536284406,399
0.013908400006541663,400
0.028943812083977387,401
0.02006278648394073,402
0.07159370396825737,403
0.00927025932764429,404
0.4360306783574005,405
0.10452271984233319,406
0.0585893799001356,407
0.07637926506172765,408
0.01071078289418751,409
0.07773028749385229,410
0.029357196468862548,411
0.0585893799001356,412
0.049059066401405664,413
0.006758060604472922,414
0.02231074970265179,415
0.02006278648394073,416
0.07637926506172765,417
0.005887614656147553,418
0.0585893799001356,419
0.07637926506172765,420
0.00726392176382711,421
0.0585893799001356,422
0.0060265068536284406,423
0.1455300982335307,424
0.48439306160094703,425
0.07637926506172765,426
0.07637926506172765,427
0.02006278648394073,428
0.7453065620617229,429
0.5480155172984182,430
0.06797869060329437,431
0.09235899925052024,432
0.02006278648394073,433
0.00711718677643509,434
0.005515287253823012,435
0.00608151770522945,436
0.033326426461877154,437
0.028943812083977387,438
0.028943812083977387,439
0.0060265068536284406,440
0.005409822355646304,441
0.07637926506172765,442
0.028943812083977387,443
0.10117799887510508,444
0.0057721206548872065,445
0.00711718677643509,446
0.005489907142900276,447
0.10857074935059027,448
0.13636262137065244,449
0.02006278648394073,450
0.07637926506172765,451
0.049059066401405664,452
0.0585893799001356,453
0.0049867860408429965,454
0.02006278648394073,455
0.02006278648394073,456
0.050472402508895016,457
0.0060265068536284406,458
0.10424997961058909,459
0.040548555621922465,460
0.5737534702821713,461
0.06243869730224627,462
0.07637926506172765,463
0.0060265068536284406,464
0.10452271984233319,465
0.14025566192626132,466
0.028943812083977387,467
0.00711718677643509,468
0.03241261774014151,469
0.04617194837864104,470
0.0060265068536284406,471
0.08520800971118943,472
0.006758060604472922,473
0.0060265068536284406,474
0.24291326271216243,475
0.07637926506172765,476
0.005409822355646304,477
0.028943812083977387,478
0.0060265068536284406,479
0.08978572466537837,480
0.01071078289418751,481
0.007000338606652713,482
0.01000288678809176,483
0.03507962701576282,484
0.004453504759004151,485
0.031496881692272126,486
0.011663464890864417,487
0.5737534702821713,488
0.02006278648394073,489
0.10423138622823776,490
0.033326426461877154,491
0.04690908067499199,492
0.016126297028749702,493
0.006808371076801563,494
0.007000338606652713,495
0.028943812083977387,496
0.04298266188882275,497
0.06555080146290813,498
0.25178970626814046,499
0.00711718677643509,500
0.02006278648394073,501
0.08978572466537837,502
0.005162240422684987,503
0.03842116004124757,504
0.00608151770522945,505
0.004722469250301122,506
0.0049867860408429965,507
0.005047798771005195,508
0.03842116004124757,509
0.006420392801432154,510
0.09308857748502754,511
0.040548555621922465,512
0.07773028749385229,513
0.07637926506172765,514
0.02006278648394073,515
0.0060265068536284406,516
0.050472402508895016,517
0.011152794735679768,518
0.006808371076801563,519
0.014516477016475742,520
0.07637926506172765,521
0.10643608088848396,522
0.07637926506172765,523
0.03842116004124757,524
0.006808371076801563,525
0.0060265068536284406,526
0.02006278648394073,527
0.06978165153214871,528
0.0585893799001356,529
0.033326426461877154,530
0.07637926506172765,531
0.07637926506172765,532
0.07637926506172765,533
0.04074560429781732,534
0.02006278648394073,535
0.050472402508895016,536
0.06797869060329437,537
0.012367725222981685,538
0.02006278648394073,539
0.07773028749385229,540
0.050472402508895016,541
0.10423138622823776,542
0.11155499991898128,543
0.0434188396384615,544
0.10117799887510508,545
0.0060265068536284406,546
0.005353575758097724,547
0.03842116004124757,548
0.0046414212168653475,549
0.15471505712256928,550
0.04298266188882275,551
0.005489907142900276,552
0.07434074735912467,553
0.08978572466537837,554
0.012174604830513757,555
0.10945835637267509,556
0.013908400006541663,557
0.07637926506172765,558
0.02006278648394073,559
0.0060265068536284406,560
0.12690850964534073,561
0.01071078289418751,562
0.0585893799001356,563
0.0773978586421774,564
0.004722469250301122,565
0.004722469250301122,566
0.0585893799001356,567
0.03241261774014151,568
0.043673522696091746,569
0.07637926506172765,570
0.004722469250301122,571
0.03241261774014151,572
0.011292980647281289,573
0.03953261966893031,574
0.013322279319363153,575
0.08978572466537837,576
0.04298266188882275,577
0.02006278648394073,578
0.04298266188882275,579
0.07637926506172765,580
0.06797869060329437,581
0.028512898586500687,582
0.5737534702821713,583
0.0360839077489466,584
0.015068690220806048,585
0.050472402508895016,586
0.004208817544468095,587
0.005409822355646304,588
0.02006278648394073,589
0.007623963415344531,590
0.007013958165509646,591
0.04074560429781732,592
0.07637926506172765,593
0.005409822355646304,594
0.05261146426169739,595
0.0585893799001356,596
0.0060265068536284406,597
0.06797869060329437,598
0.01071078289418751,599
0.02006278648394073,600
0.0046414212168653475,601
0.004630731280873581,602
0.00726392176382711,603
0.07637926506172765,604
0.005887614656147553,605
0.0049867860408429965,606
0.033326426461877154,607
0.028512898586500687,608
0.44998947036417114,609
0.02006278648394073,610
0.0060265068536284406,611
0.00633985377727969,612
0.004898007034529128,613
0.5737534702821713,614
0.03241261774014151,615
0.0101639541648823,616
0.00608151770522945,617
0.5737534702821713,618
0.050472402508895016,619
0.00685088565432912,620
0.028943812083977387,621
0.011663464890864417,622
0.10643789908143522,623
0.1357088294374757,624
0.02006278648394073,625
0.05888490562229146,626
0.031005429256699326,627
0.08978572466537837,628
0.005162240422684987,629
0.004898007034529128,630
0.0046414212168653475,631
0.02006278648394073,632
0.005489907142900276,633
0.00506357676182352,634
0.10117799887510508,635
0.005489907142900276,636
0.033326426461877154,637
0.006420392801432154,638
0.07637926506172765,639
0.028943812083977387,640
0.033326426461877154,641
0.004490100397690882,642
0.03842116004124757,643
0.006808371076801563,644
0.0585893799001356,645
0.050472402508895016,646
0.011663464890864417,647
0.04074560429781732,648
0.03842116004124757,649
0.0060265068536284406,650
0.011480453338220327,651
0.02006278648394073,652
0.006808371076801563,653
0.08978572466537837,654
0.01507491844106948,655
0.04298266188882275,656
0.007000338606652713,657
0.004691921363811614,658
0.013908400006541663,659
0.02006278648394073,660
0.005409822355646304,661
0.5737534702821713,662
0.006808371076801563,663
0.0046414212168653475,664
0.14049942573072674,665
0.02420713390867002,666
0.0585893799001356,667
0.004630731280873581,668
0.013322279319363153,669
0.005964644951146542,670
0.0046414212168653475,671
0.07637926506172765,672
0.05888490562229146,673
0.050472402508895016,674
0.004490100397690882,675
0.028943812083977387,676
0.010346090619568265,677
0.0046414212168653475,678
0.004453504759004151,679
0.5737534702821713,680
0.02006278648394073,681
0.07637926506172765,682
0.03517742654492579,683
0.028943812083977387,684
0.23911087865373426,685
0.03842116004124757,686
0.005309956178418029,687
0.15471505712256928,688
0.05909919259057262,689
0.06282850889375778,690
0.02006278648394073,691
0.07637926506172765,692
0.12567141914590207,693
0.5480155172984182,694
0.02006278648394073,695
0.0066388954486941735,696
0.006758060604472922,697
0.0046414212168653475,698
0.007000338606652713,699
0.5737534702821713,700
0.06978165153214871,701
0.02006278648394073,702
0.005489907142900276,703
0.04298266188882275,704
0.06797869060329437,705
0.004208817544468095,706
0.028943812083977387,707
0.10857074935059027,708
0.014373898819919968,709
0.07637926506172765,710
0.005162240422684987,711
0.02006278648394073,712
0.006808371076801563,713
0.02006278648394073,714
0.07637926506172765,715
0.025907413899403875,716
0.006758060604472922,717
0.01071078289418751,718
0.10452271984233319,719
0.028943812083977387,720
0.10117799887510508,721
0.07637926506172765,722
0.0060265068536284406,723
0.004490100397690882,724
0.007000338606652713,725
0.01796999831318937,726
0.10857074935059027,727
0.005782577593344576,728
0.0046414212168653475,729
0.02006278648394073,730
0.05261146426169739,731
0.0060265068536284406,732
0.04298266188882275,733
0.0060265068536284406,734
0.00506357676182352,735
0.11387269783639774,736
0.02006278648394073,737
0.07637926506172765,738
0.5737534702821713,739
0.14049942573072674,740
0.007006588906923106,741
0.004490100397690882,742
0.050472402508895016,743
0.04298266188882275,744
0.0060265068536284406,745
0.04298266188882275,746
0.005409822355646304,747
0.006420392801432154,748
0.014516477016475742,749
0.050472402508895016,750
0.02006278648394073,751
0.008139789594050593,752
0.08978572466537837,753
0.5737534702821713,754
0.050472402508895016,755
0.5114629723213737,756
0.028512898586500687,757
0.0060265068536284406,758
0.03842116004124757,759
0.08978572466537837,760
0.004490100397690882,761
0.11071256831448703,762
0.040548555621922465,763
0.006808371076801563,764
0.012231387464147514,765
0.02006278648394073,766
0.0060265068536284406,767
0.07159370396825737,768
0.004208817544468095,769
0.03842116004124757,770
0.005489907142900276,771
0.005409822355646304,772
0.03842116004124757,773
0.1455300982335307,774
0.00927025932764429,775
0.02006278648394073,776
0.02006278648394073,777
0.004490100397690882,778
0.1455300982335307,779
0.04617194837864104,780
0.07773028749385229,781
0.006758060604472922,782
0.0046414212168653475,783
0.10424997961058909,784
0.0083618776684124,785
0.09499260184095105,786
0.005515287253823012,787
0.07637926506172765,788
0.007623963415344531,789
0.09849368426217338,790
0.07637926506172765,791
0.008326326745960013,792
0.008326326745960013,793
0.0585893799001356,794
0.1455300982335307,795
0.040548555621922465,796
0.01071078289418751,797
0.04298266188882275,798
0.01251900537677314,799
0.21403197976568447,800
0.05888490562229146,801
0.02006278648394073,802
0.0060265068536284406,803
0.1605402876353571,804
0.08978572466537837,805
0.050472402508895016,806
0.004233265510307992,807
0.005409822355646304,808
0.02006278648394073,809
0.008326326745960013,810
0.02837185395805232,811
0.047567567639371075,812
0.03842116004124757,813
0.10820548002889825,814
0.07637926506172765,815
0.050472402508895016,816
0.02231074970265179,817
0.006808371076801563,818
0.005964644951146542,819
0.02006278648394073,820
0.005515287253823012,821
0.004537984603651856,822
0.10472092394034876,823
0.07637926506172765,824
0.07760270539569845,825
0.10857074935059027,826
0.007000338606652713,827
0.02006278648394073,828
0.005162240422684987,829
0.02006278648394073,830
0.0585893799001356,831
0.050472402508895016,832
0.008326326745960013,833
0.0101639541648823,834
0.5281369444902657,835
0.07637926506172765,836
0.10857074935059027,837
0.02006278648394073,838
0.5506661703918664,839
0.07637926506172765,840
0.06797869060329437,841
0.004490100397690882,842
0.1190806069676956,843
0.004691921363811614,844
0.005162240422684987,845
0.03241261774014151,846
0.13067974203297528,847
0.0053071792752610696,848
0.02006278648394073,849
0.10117799887510508,850
0.050472402508895016,851
0.011663464890864417,852
0.0585893799001356,853
0.006420392801432154,854
0.01071078289418751,855
0.028943812083977387,856
0.005515287253823012,857
0.1455300982335307,858
0.03241261774014151,859
0.008326326745960013,860
0.0053071792752610696,861
0.02006278648394073,862
0.004623381017245241,863
0.005515287253823012,864
0.0060265068536284406,865
0.040548555621922465,866
0.040548555621922465,867
0.44998947036417114,868
0.033326426461877154,869
0.012785061031004076,870
0.09308857748502754,871
0.03241261774014151,872
0.02006278648394073,873
0.05909919259057262,874
0.09308857748502754,875
0.0046414212168653475,876
0.5506661703918664,877
0.0060265068536284406,878
0.07773028749385229,879
0.005515287253823012,880
0.007000338606652713,881
0.12690850964534073,882
0.5737534702821713,883
0.03241261774014151,884
0.00608151770522945,885
0.011292980647281289,886
0.03241261774014151,887
0.006808371076801563,888
0.19383734915699558,889
0.5737534702821713,890
0.004898007034529128,891
0.10643789908143522,892
0.00711718677643509,893
0.049059066401405664,894
0.010542214998383604,895
0.5737534702821713,896
0.07637926506172765,897
0.008828188140166442,898
0.0585893799001356,899
0.005409822355646304,900
0.028943812083977387,901
0.07637926506172765,902
0.07637926506172765,903
0.08166748594310091,904
0.1190806069676956,905
0.004623381017245241,906
0.078679613554224,907
0.014286079508338543,908
0.03241261774014151,909
0.10857074935059027,910
0.07637926506172765,911
0.054747936188725,912
0.0060265068536284406,913
0.11711654079966805,914
0.10423138622823776,915
0.07637926506172765,916
0.005409822355646304,917
0.10472092394034876,918
0.011663464890864417,919
0.11155499991898128,920
0.004630731280873581,921
0.02006278648394073,922
0.004321619046404053,923
0.5737534702821713,924
0.011292980647281289,925
0.2991063676779768,926
0.11155499991898128,927
0.14062813811541444,928
0.2307763694485928,929
0.0046414212168653475,930
0.02006278648394073,931
0.14025566192626132,932
0.02006278648394073,933
0.005964644951146542,934
0.27220215529969116,935
0.07637926506172765,936
0.028943812083977387,937
0.02006278648394073,938
0.0060265068536284406,939
0.04575712152073501,940
0.050472402508895016,941
0.13508258671280773,942
0.04690908067499199,943
0.0046414212168653475,944
0.01071078289418751,945
0.10857074935059027,946
0.0060265068536284406,947
0.02006278648394073,948
0.006420392801432154,949
0.1190806069676956,950
0.0060265068536284406,951
0.07637926506172765,952
0.07637926506172765,953
0.04440142415448905,954
0.011152794735679768,955
0.02006278648394073,956
0.0060265068536284406,957
0.08978572466537837,958
0.07637926506172765,959
0.022140497430537392,960
0.10857074935059027,961
0.006420392801432154,962
0.006244228891142173,963
0.006420392801432154,964
0.5890541676380366,965
0.08978572466537837,966
0.00711718677643509,967
0.028943812083977387,968
0.07637926506172765,969
0.03842116004124757,970
0.02006278648394073,971
0.0057721206548872065,972
0.03842116004124757,973
0.07637926506172765,974
0.04074560429781732,975
0.07773028749385229,976
0.00711718677643509,977
0.054747936188725,978
0.0060265068536284406,979
0.0046414212168653475,980
0.033326426461877154,981
0.1566989247632296,982
0.01071078289418751,983
0.03842116004124757,984
0.004898007034529128,985
0.040548555621922465,986
0.5737534702821713,987
0.0358183029527374,988
0.005182980574286957,989
0.04298266188882275,990
0.012174604830513757,991
0.0083618776684124,992
0.004898007034529128,993
0.0360839077489466,994
0.07637926506172765,995
0.00608151770522945,996
0.00726392176382711,997
0.08978572466537837,998
0.028943812083977387,999
0.02006278648394073,1000
0.08978572466537837,1001
0.04008399744918785,1002
0.06288005457876139,1003
0.033326426461877154,1004
0.040548555621922465,1005
0.004898007034529128,1006
0.06282850889375778,1007
0.028943812083977387,1008
0.015497488531162798,1009
0.033326426461877154,1010
0.050472402508895016,1011
0.005139679004001408,1012
0.005887614656147553,1013
0.07637926506172765,1014
0.004898007034529128,1015
0.00711718677643509,1016
0.0585893799001356,1017
0.10117799887510508,1018
0.007165187378699707,1019
0.5737534702821713,1020
0.10857074935059027,1021
0.04715899803885767,1022
0.07637926506172765,1023
0.0053071792752610696,1024
0.0060265068536284406,1025
0.02006278648394073,1026
0.040548555621922465,1027
0.5737534702821713,1028
0.06624159243810382,1029
0.005489907142900276,1030
0.005309956178418029,1031
0.005887614656147553,1032
0.004722469250301122,1033
0.1593101033954055,1034
0.07637926506172765,1035
0.02006278648394073,1036
0.0585893799001356,1037
0.0585893799001356,1038
0.033326426461877154,1039
0.04686121449163682,1040
0.00711718677643509,1041
0.0060265068536284406,1042
0.02006278648394073,1043
0.03241261774014151,1044
0.03232395152810232,1045
0.0083618776684124,1046
0.07637926506172765,1047
0.033326426461877154,1048
0.6416888601607863,1049
0.09308857748502754,1050
0.10423138622823776,1051
0.00953104831933986,1052
0.4360306783574005,1053
0.0060265068536284406,1054
0.0585893799001356,1055
0.0101639541648823,1056
0.5506661703918664,1057
0.028512898586500687,1058
0.007000338606652713,1059
0.05409224569300126,1060
0.011152794735679768,1061
0.0060265068536284406,1062
0.07637926506172765,1063
0.028943812083977387,1064
0.038031487089646196,1065
0.1378343785408522,1066
0.040548555621922465,1067
0.0060265068536284406,1068
0.10417709554022361,1069
0.006420392801432154,1070
0.0060265068536284406,1071
0.05888490562229146,1072
0.011073993993574088,1073
0.025907413899403875,1074
0.0585893799001356,1075
0.028512898586500687,1076
0.02006278648394073,1077
0.02006278648394073,1078
0.02006278648394073,1079
0.20164302587223681,1080
0.07637926506172765,1081
0.07637926506172765,1082
0.07773028749385229,1083
0.03842116004124757,1084
0.03842116004124757,1085
0.05561237761455905,1086
0.07637926506172765,1087
0.004537984603651856,1088
0.028943812083977387,1089
0.0585893799001356,1090
0.006758060604472922,1091
0.04298266188882275,1092
0.07637926506172765,1093
0.04298266188882275,1094
0.0585893799001356,1095
0.4440993905296638,1096
0.06160944524462312,1097
0.5737534702821713,1098
0.02006278648394073,1099
0.008326326745960013,1100
0.050472402508895016,1101
0.033326426461877154,1102
0.5737534702821713,1103
0.5737534702821713,1104
0.033326426461877154,1105
0.02006278648394073,1106
0.028943812083977387,1107
0.04617194837864104,1108
0.02006278648394073,1109
0.04226536358851791,1110
0.005505429342626978,1111
0.02006278648394073,1112
0.0060265068536284406,1113
0.006808371076801563,1114
0.02006278648394073,1115
0.10472092394034876,1116
0.07637926506172765,1117
0.10117799887510508,1118
0.028512898586500687,1119
0.538260863837327,1120
0.04264234213463211,1121
0.006812285822791376,1122
0.05888490562229146,1123
0.02006278648394073,1124
0.02006278648394073,1125
0.00506357676182352,1126
0.02006278648394073,1127
0.0585893799001356,1128
0.03842116004124757,1129
0.028512898586500687,1130
0.0060265068536284406,1131
0.0060265068536284406,1132
0.09308857748502754,1133
0.033326426461877154,1134
0.028943812083977387,1135
0.0038886676261575127,1136
0.16009972829071625,1137
0.1190806069676956,1138
0.01251900537677314,1139
0.3384376247687968,1140
0.004630731280873581,1141
0.028943812083977387,1142
0.052135468153840556,1143
0.07637926506172765,1144
0.10423138622823776,1145
0.00711718677643509,1146
0.005964644951146542,1147
0.004208817544468095,1148
0.02006278648394073,1149
0.005515287253823012,1150
0.07159370396825737,1151
0.14478224264679823,1152
0.12567141914590207,1153
0.03434291174682839,1154
0.011764139442400547,1155
0.009217056201291688,1156
0.07637926506172765,1157
0.5506661703918664,1158
0.004898007034529128,1159
0.03621947468152202,1160
0.004490100397690882,1161
0.033326426461877154,1162
0.0060265068536284406,1163
0.033326426461877154,1164
0.0060265068536284406,1165
0.050472402508895016,1166
0.02006278648394073,1167
0.02006278648394073,1168
0.0053071792752610696,1169
0.07637926506172765,1170
0.006244228891142173,1171
0.07637926506172765,1172
0.01000288678809176,1173
0.05261146426169739,1174
0.006420392801432154,1175
0.10423138622823776,1176
0.03842116004124757,1177
0.07637926506172765,1178
0.02006278648394073,1179
0.028943812083977387,1180
0.004453504759004151,1181
0.005409822355646304,1182
0.0585893799001356,1183
0.028943812083977387,1184
0.08978572466537837,1185
0.033326426461877154,1186
0.14800794633085304,1187
0.050472402508895016,1188
0.07637926506172765,1189
0.11155499991898128,1190
0.0585893799001356,1191
0.028512898586500687,1192
0.0360839077489466,1193
0.0585893799001356,1194
0.01071078289418751,1195
0.038395378041094,1196
0.07637926506172765,1197
0.056808560731015034,1198
0.006420392801432154,1199
0.19568941931723705,1200
0.0057721206548872065,1201
0.01000288678809176,1202
0.0060265068536284406,1203
0.005887614656147553,1204
0.006812285822791376,1205
0.005047798771005195,1206
0.5737534702821713,1207
0.03842116004124757,1208
0.03241261774014151,1209
0.10117799887510508,1210
0.03241261774014151,1211
0.0060265068536284406,1212
0.006808371076801563,1213
0.007000338606652713,1214
0.004898007034529128,1215
0.08978572466537837,1216
0.028943812083977387,1217
0.07637926506172765,1218
0.0060265068536284406,1219
0.02006278648394073,1220
0.007165187378699707,1221
0.050472402508895016,1222
0.033326426461877154,1223
0.02006278648394073,1224
0.02006278648394073,1225
0.0585893799001356,1226
0.01251900537677314,1227
0.08978572466537837,1228
0.005964644951146542,1229
0.004722469250301122,1230
0.00889714461787275,1231
0.05888490562229146,1232
0.02006278648394073,1233
0.02006278648394073,1234
0.03241261774014151,1235
0.0060265068536284406,1236
0.03241261774014151,1237
0.03842116004124757,1238
0.005162240422684987,1239
